"year","locationname","datasource","category","measure","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","totalpop18plus","totalpopulation","geolocation","locationid","categoryid","measureid","datavaluetypeid","short_question_text"
"2023","02382","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.4",,,"11.0","13.8","11901","15121","POINT (-70.9393902 42.0789741)","02382","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02170","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.0",,,"8.9","11.1","16729","19950","POINT (-71.0155763 42.2664149)","02170","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02124","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","13.1",,,"11.8","14.5","39264","50972","POINT (-71.0750459 42.2859221)","02124","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02171","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.0",,,"8.9","11.2","16799","19539","POINT (-71.0258217 42.2914702)","02171","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02333","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.2",,,"10.8","13.6","11329","14382","POINT (-70.9421781 42.0371161)","02333","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02134","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.5",,,"9.4","11.6","19980","21707","POINT (-71.1295808 42.3587862)","02134","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02420","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.8",,,"8.9","10.8","11515","15502","POINT (-71.2177285 42.4590609)","02420","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02125","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.4",,,"11.2","13.7","28515","34926","POINT (-71.0555547 42.3156824)","02125","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02421","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.9",,,"8.9","10.9","14028","18950","POINT (-71.2395735 42.4385472)","02421","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02176","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.5",,,"10.4","12.6","23584","29817","POINT (-71.0590194 42.455723)","02176","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02338","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.0",,,"10.6","13.3","6218","7749","POINT (-70.8637056 42.0026344)","02338","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02135","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.8",,,"9.7","12.0","42978","47232","POINT (-71.1539638 42.3496885)","02135","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02474","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.0",,,"10.0","12.1","22403","28551","POINT (-71.1563695 42.4209494)","02474","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02136","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.5",,,"11.3","13.9","27615","35102","POINT (-71.1270719 42.254749)","02136","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02138","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.3",,,"10.3","12.5","34063","37982","POINT (-71.1351523 42.3796372)","02138","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02139","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.1",,,"10.1","12.3","35054","39525","POINT (-71.1023358 42.3623914)","02139","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02445","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.2",,,"9.1","11.4","17741","22499","POINT (-71.1350449 42.3254833)","02445","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02446","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.3",,,"9.2","11.5","26829","31957","POINT (-71.1222435 42.3434991)","02446","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02451","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.2",,,"10.2","12.4","14916","17953","POINT (-71.2529971 42.4015299)","02451","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02180","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.5",,,"10.5","12.7","19092","23244","POINT (-71.0976654 42.4742082)","02180","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02184","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.8",,,"9.7","12.0","30814","39143","POINT (-71.0023199 42.2061879)","02184","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02186","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.1",,,"9.9","12.4","21667","28637","POINT (-71.0824369 42.2415589)","02186","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02339","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.7",,,"10.3","13.0","11131","14833","POINT (-70.8563099 42.1229562)","02339","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02341","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.0",,,"10.6","13.3","8262","10367","POINT (-70.8673595 42.0502398)","02341","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02343","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.8",,,"10.6","13.2","9122","11364","POINT (-70.9978612 42.1403459)","02343","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02476","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.0",,,"10.0","12.1","14029","17757","POINT (-71.1734865 42.4164795)","02476","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02346","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.3",,,"10.9","13.6","19480","24245","POINT (-70.8692669 41.8780043)","02346","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02140","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.1",,,"10.1","12.3","17959","21447","POINT (-71.1339957 42.3921567)","02140","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02452","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.9",,,"10.7","13.2","13342","15340","POINT (-71.2199475 42.3956087)","02452","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02188","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.5",,,"10.3","12.9","12531","15133","POINT (-70.9576331 42.2046624)","02188","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02478","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.6",,,"9.6","11.7","20569","27286","POINT (-71.1802841 42.3953169)","02478","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02189","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.8",,,"10.5","13.1","12177","15123","POINT (-70.9296393 42.2119676)","02189","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02347","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.2",,,"10.7","13.5","9122","11523","POINT (-70.9568262 41.8343838)","02347","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02141","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.8",,,"9.8","11.9","13520","15130","POINT (-71.0825603 42.3702998)","02141","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02453","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.2",,,"10.2","12.4","27196","31854","POINT (-71.2411034 42.3686854)","02453","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02481","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.7",,,"9.5","11.9","12888","17280","POINT (-71.2777695 42.3105142)","02481","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02457","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.2",,,"8.9","11.7","1560","1560","POINT (-71.2730195 42.298309)","02457","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02190","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.4",,,"10.2","12.7","15694","18910","POINT (-70.9523629 42.1667306)","02190","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02350","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.3",,,"10.8","13.7","213","272","POINT (-70.8457909 42.0210125)","02350","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02142","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.2",,,"9.2","11.2","4092","4499","POINT (-71.0809599 42.3625054)","02142","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","83702","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.4",,,"9.2","11.6","19336","23951","POINT (-116.1443503 43.6654838)","83702","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02143","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.2",,,"10.2","12.4","23420","26022","POINT (-71.0967215 42.3813982)","02143","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02458","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.0",,,"9.9","12.1","10137","12817","POINT (-71.1881919 42.3535846)","02458","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02191","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.2",,,"10.0","12.5","7048","8271","POINT (-70.946528 42.245077)","02191","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02351","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.1",,,"10.8","13.4","13684","17085","POINT (-70.956597 42.1157637)","02351","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02482","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.4",,,"9.3","11.5","8013","10710","POINT (-71.2964416 42.2932742)","02482","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02492","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.3",,,"9.2","11.5","15589","21359","POINT (-71.2437138 42.2764827)","02492","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02356","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.1",,,"10.8","13.4","9953","12767","POINT (-71.1196708 42.060539)","02356","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02144","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.5",,,"10.5","12.7","22908","25497","POINT (-71.1230878 42.4000768)","02144","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02459","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.6",,,"9.5","11.7","14809","19017","POINT (-71.1920167 42.3147789)","02459","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02199","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.1",,,"9.0","11.2","1436","1574","POINT (-71.0820329 42.3474763)","02199","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02493","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.7",,,"9.7","11.8","9065","11851","POINT (-71.3034335 42.3605016)","02493","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02210","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.2",,,"9.2","11.4","5510","5808","POINT (-71.0392835 42.3480361)","02210","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02357","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","13.2",,,"11.3","15.2","1903","1906","POINT (-71.0773683 42.0639737)","02357","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02145","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.8",,,"10.7","13.0","23502","27520","POINT (-71.0899097 42.3915769)","02145","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02460","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.9",,,"9.8","12.0","7246","9204","POINT (-71.2084904 42.351824)","02460","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02494","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.3",,,"9.1","11.4","8063","10732","POINT (-71.2312151 42.2995634)","02494","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02461","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.5",,,"9.5","11.6","5713","7430","POINT (-71.2065077 42.3173616)","02461","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02215","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.7",,,"10.6","13.0","26173","26926","POINT (-71.1030821 42.3476346)","02215","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02359","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.9",,,"10.5","13.2","14428","18361","POINT (-70.8057131 42.0678041)","02359","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02148","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.6",,,"10.5","12.8","54715","66274","POINT (-71.0587065 42.4293799)","02148","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02532","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.9",,,"10.7","13.2","11576","13411","POINT (-70.5949282 41.7495216)","02532","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02149","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","13.0",,,"11.8","14.3","38278","49075","POINT (-71.0546487 42.4059375)","02149","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02462","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.7",,,"9.6","11.8","1263","1569","POINT (-71.2559471 42.3316751)","02462","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02301","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","14.7",,,"13.0","16.1","52511","69418","POINT (-71.0423041 42.0783714)","02301","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02360","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.9",,,"10.6","13.2","50341","61134","POINT (-70.6312893 41.8820616)","02360","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02534","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.3",,,"9.9","12.6","783","899","POINT (-70.6152799 41.6690041)","02534","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02364","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.7",,,"10.3","13.0","10690","13708","POINT (-70.7419417 41.9871959)","02364","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02150","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.2",,,"10.1","12.4","30976","40721","POINT (-71.0313479 42.3968243)","02150","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02464","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.5",,,"9.5","11.6","2504","3193","POINT (-71.2188818 42.3129751)","02464","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","02302","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","14.0",,,"12.4","15.4","27632","36202","POINT (-70.998375 42.0889069)","02302","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
